position_timestamp,mmsi,latitude,longitude,prev_pos_latitude,prev_pos_longitude,bearing_since_prev_pos_deg,distance_since_prev_pos_m,prev_pos_position_timestamp,time_since_prev_pos_s,speed_since_prev_pos_kn,prev_speed_since_prev_pos_kn,acceleration_kn_s,speed_reference_kn,no_of_cleaned_positions_since_prev_pos
2023-01-03 17:00:05,220614000,57.6802,11.6945,57.6803,11.6947,226.97285015216977,16.321926174377168,2023-01-03 16:51:05,540.0,0.05875423388904667,0.0646059848865969,-1.0836575921389306e-05,20,0
2023-01-03 17:15:06,220614000,57.6802,11.6944,57.6802,11.6945,270.0000422538562,5.965912532132247,2023-01-03 17:00:05,901.0,0.012871039087644452,0.05875423388904667,-5.092474450766063e-05,20,0
2023-01-03 17:21:04,220614000,57.6801,11.6943,57.6802,11.6944,208.17688897731935,12.63445380763437,2023-01-03 17:15:06,358.0,0.0686017135445958,0.012871039087644452,0.00015567227501941716,20,0
2023-01-03 17:30:05,220614000,57.6802,11.6945,57.6801,11.6943,46.97276029064906,16.321950068765034,2023-01-03 17:21:04,541.0,0.05864571672284558,0.0686017135445958,-1.8402951611368228e-05,20,0
2023-01-03 17:43:42,220614000,57.6802,11.6948,57.6802,11.6945,89.99987323843142,17.89773759648979,2023-01-03 17:30:05,817.0,0.042583131767544455,0.05864571672284558,-1.9660446701714967e-05,20,0
2023-01-03 17:51:04,220614000,57.6804,11.6951,57.6802,11.6948,38.782076056177424,28.57404629463529,2023-01-03 17:43:42,442.0,0.12566403284291783,0.042583131767544455,0.00018796583953704384,20,0
2023-01-03 18:00:04,220614000,57.6805,11.6953,57.6804,11.6951,46.9725228449443,16.321878380651217,2023-01-03 17:51:04,540.0,0.05875406184539674,0.12566403284291783,-0.0001239073536991131,20,0
2023-01-03 18:12:05,220614000,57.6807,11.6955,57.6805,11.6953,28.17646501057372,25.268839214615554,2023-01-03 18:00:04,721.0,0.06812578909528103,0.05875406184539674,1.2998234743251433e-05,20,0
2023-01-03 18:21:04,220614000,57.6809,11.6954,57.6807,11.6955,345.0062676206024,23.059485896248376,2023-01-03 18:12:05,539.0,0.08316151142473878,0.06812578909528103,2.7895588737398432e-05,20,0
2023-01-03 18:30:05,220614000,57.6813,11.695,57.6809,11.6954,331.82394972678355,50.53752642258466,2023-01-03 18:21:04,541.0,0.1815842743033507,0.08316151142473878,0.00018192747297340466,20,0
2023-01-03 18:42:04,220614000,57.6816,11.6943,57.6813,11.695,308.6631534093509,53.481107243814314,2023-01-03 18:30:05,719.0,0.14458825558485922,0.1815842743033507,-5.145482436507855e-05,20,0
2023-01-03 18:51:04,220614000,57.6815,11.6934,57.6816,11.6943,258.2816709077043,54.834150342026085,2023-01-03 18:42:04,540.0,0.19738715025927314,0.14458825558485922,9.777573087854431e-05,20,0
2023-01-03 19:00:05,220614000,57.6814,11.6923,57.6815,11.6934,260.3682638461945,66.56114790092708,2023-01-03 18:51:04,541.0,0.23915807903464256,0.19738715025927314,7.721058923358489e-05,20,0
2023-01-03 19:10:11,220614000,57.6813,11.692,57.6814,11.6923,238.10660207529202,21.079515775089742,2023-01-03 19:00:05,606.0,0.06761600766125914,0.23915807903464256,-0.0002830727250385865,20,0
2023-01-03 19:20:05,220614000,57.6804,11.6951,57.6813,11.692,118.45574546180464,210.35639307129534,2023-01-03 19:10:11,594.0,0.6883840338742566,0.06761600766125914,0.0010450640171935986,20,1
2023-01-03 19:30:05,220614000,57.6626,11.6889,57.6804,11.6951,190.57401119757245,2016.6471804100352,2023-01-03 19:20:05,600.0,6.533414191393202,0.6883840338742566,0.009741716929198244,20,1
2023-01-03 19:40:01,220614000,57.6355,11.6916,57.6626,11.6889,176.94126518428533,3022.468844468828,2023-01-03 19:30:05,596.0,9.857733920963172,6.533414191393202,0.0055777176670637075,20,0
2023-01-03 19:50:02,220614000,57.6098,11.6696,57.6355,11.6916,204.67787794156052,3149.683132794873,2023-01-03 19:40:01,601.0,10.18717838704889,9.857733920963172,0.0005481605092940401,20,0
2023-01-03 20:00:02,220614000,57.5851,11.642,57.6098,11.6696,210.97281383153674,3207.929969569105,2023-01-03 19:50:02,600.0,10.392861672470103,10.18717838704889,0.00034280547570202086,20,0
2023-01-03 20:10:02,220614000,57.5599,11.6164,57.5851,11.642,208.6364841383053,3197.342593201289,2023-01-03 20:00:02,600.0,10.358561317066812,10.392861672470103,-5.716725900548466e-05,20,0
2023-01-03 20:20:02,220614000,57.5344,11.5946,57.5599,11.6164,204.69437658225047,3125.5501808611334,2023-01-03 20:10:02,600.0,10.125972508189417,10.358561317066812,-0.00038764801479565844,20,1
2023-01-03 20:30:01,220614000,57.5085,11.6109,57.5344,11.5946,161.28681337963351,3045.3314757115054,2023-01-03 20:20:02,599.0,9.882555620563988,10.125972508189417,-0.00040637209954161774,20,0
2023-01-03 20:40:02,220614000,57.4819,11.6256,57.5085,11.6109,163.42365309496225,3090.763127243926,2023-01-03 20:30:01,601.0,9.996610453130792,9.882555620563988,0.00018977509578503205,20,0
2023-01-03 20:50:01,220614000,57.4547,11.6384,57.4819,11.6256,165.76656609256366,3125.0770913971146,2023-01-03 20:40:02,599.0,10.141342057703815,9.996610453130792,0.0002416220443623087,20,0
2023-01-03 21:00:02,220614000,57.4274,11.6498,57.4547,11.6384,167.3056638813864,3116.4600325648316,2023-01-03 20:50:01,601.0,10.079723244945782,10.141342057703815,-0.00010252714269223395,20,0
2023-01-03 21:10:02,220614000,57.4006,11.661,57.4274,11.6498,167.28698569744384,3059.594567635347,2023-01-03 21:00:02,600.0,9.912293415665271,10.079723244945782,-0.0002790497154675187,20,0
2023-01-03 21:20:01,220614000,57.3738,11.6725,57.4006,11.661,166.94869598518946,3063.712571507695,2023-01-03 21:10:02,599.0,9.942205022614816,9.912293415665271,4.993590475717043e-05,20,0
2023-01-03 21:30:11,220614000,57.3464,11.683,57.3738,11.6725,168.2954027701217,3116.184330049967,2023-01-03 21:20:01,610.0,9.930127454749742,9.942205022614816,-1.979929158208811e-05,20,1
2023-01-03 21:40:01,220614000,57.3219,11.6958,57.3464,11.683,164.21752788479824,2835.2771251426498,2023-01-03 21:30:11,590.0,9.341250549578595,9.930127454749742,-0.0009980964494426233,20,0
2023-01-03 21:50:02,220614000,57.3037,11.7283,57.3219,11.6958,135.96895550356828,2818.480190637759,2023-01-03 21:40:01,601.0,9.115952072585944,9.341250549578595,-0.0003748726738646427,20,0
2023-01-03 22:00:02,220614000,57.2854,11.7617,57.3037,11.7283,135.32892748290578,2865.0426825118902,2023-01-03 21:50:02,600.0,9.28199573167999,9.115952072585944,0.0002767394318234088,20,0
2023-01-03 22:10:02,220614000,57.2668,11.7953,57.2854,11.7617,135.60918442489537,2898.025956542348,2023-01-03 22:00:02,600.0,9.38885299095793,9.28199573167999,0.00017809543212990182,20,0
2023-01-03 22:20:02,220614000,57.2482,11.829,57.2668,11.7953,135.50950568372213,2902.9614091791673,2023-01-03 22:10:02,600.0,9.404842578334236,9.38885299095793,2.664931229384197e-05,20,0
2023-01-03 22:30:01,220614000,57.2288,11.8599,57.2482,11.829,139.1722913937449,2854.633448113801,2023-01-03 22:20:02,599.0,9.263712030138139,9.404842578334236,-0.00023561026410032877,20,0
2023-01-03 22:40:01,220614000,57.2044,11.8757,57.2288,11.8599,160.63630192416164,2880.0826353197963,2023-01-03 22:30:01,600.0,9.33072128073368,9.263712030138139,0.00011168208432590217,20,0
2023-01-03 22:50:01,220614000,57.1796,11.8907,57.2044,11.8757,161.81530110894485,2906.893836292831,2023-01-03 22:40:01,600.0,9.417582622978934,9.33072128073368,0.00014476890374208888,20,0
2023-01-03 23:00:02,220614000,57.1544,11.9059,57.1796,11.8907,161.85044428845518,2953.171749114861,2023-01-03 22:50:01,601.0,9.551591746669068,9.417582622978934,0.00022297691129806056,20,0
2023-01-03 23:10:01,220614000,57.1293,11.922,57.1544,11.9059,160.76918219872806,2960.2662996976765,2023-01-03 23:00:02,599.0,9.606506415400428,9.551591746669068,9.167724329108546e-05,20,0
2023-01-03 23:20:02,220614000,57.1041,11.9381,57.1293,11.922,160.8277890881231,2970.9900641556787,2023-01-03 23:10:01,601.0,9.609222418144384,9.606506415400428,4.519139341024409e-06,20,0
2023-01-03 23:30:01,220614000,57.0788,11.953,57.1041,11.9381,162.21770995161177,2958.7031039085637,2023-01-03 23:20:02,599.0,9.601433611518503,9.609222418144384,-1.3003016069917262e-05,20,0
2023-01-03 23:40:01,220614000,57.0534,11.9673,57.0788,11.953,162.94362558278843,2958.609643876934,2023-01-03 23:30:01,600.0,9.585128435886395,9.601433611518503,-2.717529272018145e-05,20,0
2023-01-03 23:50:02,220614000,57.0282,11.9813,57.0534,11.9673,163.14527965523166,2932.156710569079,2023-01-03 23:40:01,601.0,9.483621751767828,9.585128435886395,-0.00016889631300926253,20,0
2023-01-03 23:59:51,220614000,57.0035,11.9948,57.0282,11.9813,163.39266540685318,2870.2442454558823,2023-01-03 23:50:02,589.0,9.47251013325765,9.483621751767828,-1.8865226672627903e-05,20,0
